"","DOI_data","title","author.list","authorAffiliation","correspondingAuthor","abstract","keywords.list","fullText"
"11","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Jan 21, 2019","Increased expression levels of Syntaxin 1A and Synaptobrevin 2/Vesicle-Associated Membrane Protein-2 are associated with the progression of bladder cancer","Increased expression levels of Syntaxin 1A and Synaptobrevin 2/Vesicle-Associated Membrane Protein-2 are associated with the progression of bladder cancer","Human and Medical Genetics,1Department of Biosciences, COMSATS Institute of Information Technology Islamabad, Pakistan,2Department of Urology and Kidney Transplant, Shifa International Hospital, Islamabad, Pakistan,3Armed Forces Institute of Urology (AFIU), Rawalpindi, Pakistan,,","Received:
				November 10, 2017; Accepted:
				July 9, 2018","Gene expression is tightly regulated in time and space through a multitude of factors consisting of signaling molecules. Soluble N-ethylmaleimide-sensitive-factor attachment protein receptors (SNARE) are membrane proteins responsible for the intercellular trafficking of signals through endocytosis and exocytosis of vesicles. Altered expression of SNARE proteins in cellular communication is the major hallmark of cancer phenotypes as indicated in recent studies. SNAREs play an important role in maintaining cell growth and epithelial membrane permeability of the bladder and are not only involved in cancer progression but also metastatic cell invasion through SNARE-mediated trafficking. Synaptobrevin2/Vesicle associated membrane protein-2 (v-SNARE) and Syntaxin (t-SNARE) form a vesicular docking complex during endocytosis. Some earlier studies have shown a critical role of SNARE in colon, lungs, and breast cancer progression and metastasis. In this study, we analyzed the relative expression of the STX1A and VAMP2 (SYB2) for their possible association in the progression and metastasis of bladder cancer. The profiling of the genes showed a significant increase in STX1A and VAMP2 expression (p < 0.001) in high-grade tumor cells compared to normal and low-grade tumors. These findings suggest that elevated expression of STX1A and VAMP2 might have caused the abnormal progression and invasion of cancer cells leading to the transformation of cells into high-grade tumor in bladder cancer.","Syed Tahir Abbas Shah1 
			,Keywords: SNARE; bladder cancer; vesicle fusion; gene expression","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100040&lang=en"
"12","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Jan 21, 2019","Increased expression levels of Syntaxin 1A and Synaptobrevin 2/Vesicle-Associated Membrane Protein-2 are associated with the progression of bladder cancer","Increased expression levels of Syntaxin 1A and Synaptobrevin 2/Vesicle-Associated Membrane Protein-2 are associated with the progression of bladder cancer","Human and Medical Genetics,1Department of Biosciences, COMSATS Institute of Information Technology Islamabad, Pakistan,2Department of Urology and Kidney Transplant, Shifa International Hospital, Islamabad, Pakistan,3Armed Forces Institute of Urology (AFIU), Rawalpindi, Pakistan,,","Send correspondence to Alamdar Hussain. COMSATS Institute of Information Technology– Biosciences, Chak Shahzad, Park Road, 45550 Islamabad, Pakistan. E-mail: alamdarbaloch@gmail.com.","Gene expression is tightly regulated in time and space through a multitude of factors consisting of signaling molecules. Soluble N-ethylmaleimide-sensitive-factor attachment protein receptors (SNARE) are membrane proteins responsible for the intercellular trafficking of signals through endocytosis and exocytosis of vesicles. Altered expression of SNARE proteins in cellular communication is the major hallmark of cancer phenotypes as indicated in recent studies. SNAREs play an important role in maintaining cell growth and epithelial membrane permeability of the bladder and are not only involved in cancer progression but also metastatic cell invasion through SNARE-mediated trafficking. Synaptobrevin2/Vesicle associated membrane protein-2 (v-SNARE) and Syntaxin (t-SNARE) form a vesicular docking complex during endocytosis. Some earlier studies have shown a critical role of SNARE in colon, lungs, and breast cancer progression and metastasis. In this study, we analyzed the relative expression of the STX1A and VAMP2 (SYB2) for their possible association in the progression and metastasis of bladder cancer. The profiling of the genes showed a significant increase in STX1A and VAMP2 expression (p < 0.001) in high-grade tumor cells compared to normal and low-grade tumors. These findings suggest that elevated expression of STX1A and VAMP2 might have caused the abnormal progression and invasion of cancer cells leading to the transformation of cells into high-grade tumor in bladder cancer.","Syed Tahir Abbas Shah1 
			,Keywords: SNARE; bladder cancer; vesicle fusion; gene expression","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100040&lang=en"
"13","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Jan 21, 2019","Increased expression levels of Syntaxin 1A and Synaptobrevin 2/Vesicle-Associated Membrane Protein-2 are associated with the progression of bladder cancer","Increased expression levels of Syntaxin 1A and Synaptobrevin 2/Vesicle-Associated Membrane Protein-2 are associated with the progression of bladder cancer","Human and Medical Genetics,1Department of Biosciences, COMSATS Institute of Information Technology Islamabad, Pakistan,2Department of Urology and Kidney Transplant, Shifa International Hospital, Islamabad, Pakistan,3Armed Forces Institute of Urology (AFIU), Rawalpindi, Pakistan,,","*These authors contributed equally to this work.","Gene expression is tightly regulated in time and space through a multitude of factors consisting of signaling molecules. Soluble N-ethylmaleimide-sensitive-factor attachment protein receptors (SNARE) are membrane proteins responsible for the intercellular trafficking of signals through endocytosis and exocytosis of vesicles. Altered expression of SNARE proteins in cellular communication is the major hallmark of cancer phenotypes as indicated in recent studies. SNAREs play an important role in maintaining cell growth and epithelial membrane permeability of the bladder and are not only involved in cancer progression but also metastatic cell invasion through SNARE-mediated trafficking. Synaptobrevin2/Vesicle associated membrane protein-2 (v-SNARE) and Syntaxin (t-SNARE) form a vesicular docking complex during endocytosis. Some earlier studies have shown a critical role of SNARE in colon, lungs, and breast cancer progression and metastasis. In this study, we analyzed the relative expression of the STX1A and VAMP2 (SYB2) for their possible association in the progression and metastasis of bladder cancer. The profiling of the genes showed a significant increase in STX1A and VAMP2 expression (p < 0.001) in high-grade tumor cells compared to normal and low-grade tumors. These findings suggest that elevated expression of STX1A and VAMP2 might have caused the abnormal progression and invasion of cancer cells leading to the transformation of cells into high-grade tumor in bladder cancer.","Syed Tahir Abbas Shah1 
			,Keywords: SNARE; bladder cancer; vesicle fusion; gene expression","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100040&lang=en"
"14","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Feb 28, 2019","GJB2 c.235delC variant associated with autosomal recessive nonsyndromic hearing loss and auditory neuropathy spectrum disorder","GJB2 c.235delC variant associated with autosomal recessive nonsyndromic hearing loss and auditory neuropathy spectrum disorder","Human and Medical Genetics,1Center for Experimental Medicine and Department of Neurology, the Third Xiangya Hospital, Central South University, Changsha, Hunan, China,2Department of Emergency, the Third Xiangya Hospital, Central South University, Changsha, Hunan, China,3Department of General Surgery, the First Affiliated Hospital, Hunan University of Chinese Medicine, Changsha, Hunan, China,4Department of Blood Transfusion, the Second Affiliated Hospital, Shanxi Medical University, Taiyuan, Shanxi, China,,","Received:
				October 12, 2017; Accepted:
				June 19, 2018","Autosomal recessive nonsyndromic hearing loss (ARNSHL) is a genetically heterogeneous neurosensory disorder, usually characterized by congenital or prelingual hearing loss. We report a Han Chinese male, born to consanguineous parents, presenting with nonsyndromic sensorineural hearing loss, whose clinical phenotype was also consistent with auditory neuropathy spectrum disorder (ANSD). After exome sequencing, a gap junction protein beta 2 gene (GJB2) c.235delC variant in the homozygous state was detected in the patient. Both parents were heterozygous for this variant, as documented by Sanger sequencing. The known pathogenic GJB2 c.235delC variant was not detected in 200 healthy controls. It is predicted to be a disease-causing alteration by generating a truncated protein p.(L79Cfs*3), disturbing the appropriate folding and/or oligomerization of connexins and leading to defective gap junction channels. This study shows that the association of homozygosity of the GJB2 c.235delC variant with ARNSHL and ANSD in a patient.","Hongbo Xu1 
			,Keywords: Auditory neuropathy spectrum disorder; exome sequencing; hearing loss; GJB2 gene; GJB2 c.235delC variant","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100048&lang=en"
"15","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Feb 28, 2019","GJB2 c.235delC variant associated with autosomal recessive nonsyndromic hearing loss and auditory neuropathy spectrum disorder","GJB2 c.235delC variant associated with autosomal recessive nonsyndromic hearing loss and auditory neuropathy spectrum disorder","Human and Medical Genetics,1Center for Experimental Medicine and Department of Neurology, the Third Xiangya Hospital, Central South University, Changsha, Hunan, China,2Department of Emergency, the Third Xiangya Hospital, Central South University, Changsha, Hunan, China,3Department of General Surgery, the First Affiliated Hospital, Hunan University of Chinese Medicine, Changsha, Hunan, China,4Department of Blood Transfusion, the Second Affiliated Hospital, Shanxi Medical University, Taiyuan, Shanxi, China,,","Send correspondence to Hao Deng. Center for Experimental Medicine, the Third Xiangya Hospital, Central South University, 138 Tongzipo Road, Changsha, 410013 Hunan, P. R. China. E-mail: hdeng008@yahoo.com
				","Autosomal recessive nonsyndromic hearing loss (ARNSHL) is a genetically heterogeneous neurosensory disorder, usually characterized by congenital or prelingual hearing loss. We report a Han Chinese male, born to consanguineous parents, presenting with nonsyndromic sensorineural hearing loss, whose clinical phenotype was also consistent with auditory neuropathy spectrum disorder (ANSD). After exome sequencing, a gap junction protein beta 2 gene (GJB2) c.235delC variant in the homozygous state was detected in the patient. Both parents were heterozygous for this variant, as documented by Sanger sequencing. The known pathogenic GJB2 c.235delC variant was not detected in 200 healthy controls. It is predicted to be a disease-causing alteration by generating a truncated protein p.(L79Cfs*3), disturbing the appropriate folding and/or oligomerization of connexins and leading to defective gap junction channels. This study shows that the association of homozygosity of the GJB2 c.235delC variant with ARNSHL and ANSD in a patient.","Hongbo Xu1 
			,Keywords: Auditory neuropathy spectrum disorder; exome sequencing; hearing loss; GJB2 gene; GJB2 c.235delC variant","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100048&lang=en"
"16","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Feb 18, 2019","Linkage disequilibrium and past effective population size in native Tunisian cattle","Linkage disequilibrium and past effective population size in native Tunisian cattle","Animal Genetics,1National Institute of Agronomic Research of Tunisia, Laboratoire des Productions Animales et Fourragères, Ariana, Tunisia,2Livestock and Pasture Office, Tunis Belvedere, Tunisia,3National Bank of Genes of Tunisia, Tunis, Tunisia,4GABI, INRA, AgroParisTech, Université Paris Saclay, Jouy-en-Josas, France,,","Received:
				November 02, 2017; Accepted:
				May 14, 2018","To carry out effective genome-wide association studies, information about linkage disequilibrium (LD) is essential. Here, we used medium-density SNP chips to provide estimates of LD in native Tunisian cattle. The two measures of LD that were used, mean r2 and D’, decreased from 0.26 to 0.05 and from 0.73 to 0.40, respectively, when the distance between markers increased from less than 20 Kb to 200 Kb. The decay in LD over physical distance occurred at a faster rate than that reported for European and other indigenous breeds, and reached background levels at less than 500 Kb distance. This is consistent with the absence of strong selective pressure within the Tunisian population and suggests that, in order to be effective, any potential genome-wide association mapping studies will need to use chips with higher marker density. An analysis of effective population size (Ne) based on LD data showed a decline in past Ne, with a sudden drop starting about eight generations ago. This finding, combined with the high levels of recent inbreeding revealed by runs of homozygosity (ROH) analysis, indicate that this population is endangered and may be in urgent need of a conservation plan that includes a well-designed genetic management program.","Sofiane Mnara3 
			,Keywords: Tunisian cattle; conservation; linkage disequilibrium; effective population size; single nucleotide polymorphism","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100052&lang=en"
"17","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Feb 18, 2019","Linkage disequilibrium and past effective population size in native Tunisian cattle","Linkage disequilibrium and past effective population size in native Tunisian cattle","Animal Genetics,1National Institute of Agronomic Research of Tunisia, Laboratoire des Productions Animales et Fourragères, Ariana, Tunisia,2Livestock and Pasture Office, Tunis Belvedere, Tunisia,3National Bank of Genes of Tunisia, Tunis, Tunisia,4GABI, INRA, AgroParisTech, Université Paris Saclay, Jouy-en-Josas, France,,","Send correspondence to Slim Ben Jemaa. National Institute of Agronomic Research of Tunisia, Laboratoire des Productions Animales et Fourragères, Rue Hédi Karray, 2049 Ariana, Tunisia. E-mail: benjemaaslim@yahoo.fr.","To carry out effective genome-wide association studies, information about linkage disequilibrium (LD) is essential. Here, we used medium-density SNP chips to provide estimates of LD in native Tunisian cattle. The two measures of LD that were used, mean r2 and D’, decreased from 0.26 to 0.05 and from 0.73 to 0.40, respectively, when the distance between markers increased from less than 20 Kb to 200 Kb. The decay in LD over physical distance occurred at a faster rate than that reported for European and other indigenous breeds, and reached background levels at less than 500 Kb distance. This is consistent with the absence of strong selective pressure within the Tunisian population and suggests that, in order to be effective, any potential genome-wide association mapping studies will need to use chips with higher marker density. An analysis of effective population size (Ne) based on LD data showed a decline in past Ne, with a sudden drop starting about eight generations ago. This finding, combined with the high levels of recent inbreeding revealed by runs of homozygosity (ROH) analysis, indicate that this population is endangered and may be in urgent need of a conservation plan that includes a well-designed genetic management program.","Sofiane Mnara3 
			,Keywords: Tunisian cattle; conservation; linkage disequilibrium; effective population size; single nucleotide polymorphism","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100052&lang=en"
"18","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Mar 11, 2019","Polymorphism of Sooty-fronted Spinetail (Synallaxis frontalis Aves: Furnariidae): Evidence of chromosomal rearrangements by pericentric inversion in autosomal macrochromosomes","Polymorphism of Sooty-fronted Spinetail (Synallaxis frontalis Aves: Furnariidae): Evidence of chromosomal rearrangements by pericentric inversion in autosomal macrochromosomes","Animal Genetics,1Programa de Pós-graduação em Ciências Biológicas, PPGCB, Universidade Federal do Pampa, São Gabriel, RS, Brazil,2Laboratório de Diversidade Genética Animal, Universidade Federal do Pampa, São Gabriel, RS, Brazil,3Programa de Pós-Graduação em Genética e Biologia Molecular, PPGBM, Universidade Federal do Rio Grande do Sul, UFRGS, Porto Alegre, RS, Brazil,,","Received:
				February 21, 2018; Accepted:
				June 26, 2018","The Passeriformes is the most diverse and cytogenetically well-known clade of birds, comprising approximately 5,000 species. The sooty-fronted spinetail (Synallaxis frontalis Aves: Furnariidae) species, which belongs to the order Passeriformes, is typically found in South America, where it is widely distributed. Polymorphisms provide genetic variability, important for several evolutionary processes, including speciation and adaptation to the environment. The aim of this work was to analyze the possible cytotypes and systemic events involved in the species polymorphism. Of the sampled 19 individuals, two thirds were polymorphic, an event supposedly linked to mutations resulting from genomic evolution that can be transmitted hereditarily. A chromosomal polymorphism was detected between the 1st and 3rdpairs of autosomal macrochromosomes. This type of polymorphism is related to a pericentric inversion in regions involving chromosomal rearrangements. Differently from other polymorphism studies that report a link between polymorphic chromosomes and phenotypic changes, S. frontalis did not present any morphological variation in the sampled individuals.","Alice Lemos Costa2 
			http://orcid.org/0000-0003-4620-2989,Keywords: Chromosomal polymorphism; evolution; cytogenetics","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100062&lang=en"
"19","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Mar 11, 2019","Polymorphism of Sooty-fronted Spinetail (Synallaxis frontalis Aves: Furnariidae): Evidence of chromosomal rearrangements by pericentric inversion in autosomal macrochromosomes","Polymorphism of Sooty-fronted Spinetail (Synallaxis frontalis Aves: Furnariidae): Evidence of chromosomal rearrangements by pericentric inversion in autosomal macrochromosomes","Animal Genetics,1Programa de Pós-graduação em Ciências Biológicas, PPGCB, Universidade Federal do Pampa, São Gabriel, RS, Brazil,2Laboratório de Diversidade Genética Animal, Universidade Federal do Pampa, São Gabriel, RS, Brazil,3Programa de Pós-Graduação em Genética e Biologia Molecular, PPGBM, Universidade Federal do Rio Grande do Sul, UFRGS, Porto Alegre, RS, Brazil,,","Send correspondence to Ricardo José Gunski. Laboratório de Diversidade Genética Animal, Universidade Federal do Pampa, Av. Antonio Trilha, 1847, São Gabriel, Zip code: 97300-162, RS, Brazil. E-mail: rgunski@yahoo.com.br
				","The Passeriformes is the most diverse and cytogenetically well-known clade of birds, comprising approximately 5,000 species. The sooty-fronted spinetail (Synallaxis frontalis Aves: Furnariidae) species, which belongs to the order Passeriformes, is typically found in South America, where it is widely distributed. Polymorphisms provide genetic variability, important for several evolutionary processes, including speciation and adaptation to the environment. The aim of this work was to analyze the possible cytotypes and systemic events involved in the species polymorphism. Of the sampled 19 individuals, two thirds were polymorphic, an event supposedly linked to mutations resulting from genomic evolution that can be transmitted hereditarily. A chromosomal polymorphism was detected between the 1st and 3rdpairs of autosomal macrochromosomes. This type of polymorphism is related to a pericentric inversion in regions involving chromosomal rearrangements. Differently from other polymorphism studies that report a link between polymorphic chromosomes and phenotypic changes, S. frontalis did not present any morphological variation in the sampled individuals.","Alice Lemos Costa2 
			http://orcid.org/0000-0003-4620-2989,Keywords: Chromosomal polymorphism; evolution; cytogenetics","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100062&lang=en"
"20","Genet. Mol. Biol. vol.42 no.1 Ribeirão Preto Jan./Mar. 2019
			 Epub Jan 31, 2019","In silico identification and characterization of novel microsatellite loci for the Blue-and-yellow Macaw Ara ararauna (Linnaeus, 1758) (Psittaciformes, Psittacidae)","In silico identification and characterization of novel microsatellite loci for the Blue-and-yellow Macaw Ara ararauna (Linnaeus, 1758) (Psittaciformes, Psittacidae)","Animal Genetics,1Laboratório de Genética e Biodiversidade, Departamento de Genética e Morfologia, Instituto de Ciências Biológicas, Universidade de Brasília, Campus Universitário Darcy Ribeiro, Asa Norte, Brasilia, DF, Brazil,,","Received:
				October 30, 2017; Accepted:
				April 25, 2018","The illegal trade is a major threat to many bird species, and parrots are common victims of this activity. Domestic and international pet markets are interested on different parrot species, such as the Blue-and-yellow Macaw (Ara ararauna). This South American macaw is not globally threatened, but is under protection from over-exploitation. This study aimed to identify and characterize novel microsatellite loci for population and parentage analysis of A. ararauna. Scaffold sequences of Ara macao available in the NCBI database were used for microsatellite searches using MsatCommander software. We tested a total of 28 loci, from which 25 were polymorphic, one was monomorphic, and two did not generated amplification products. For polymorphic loci, the mean number of alleles was 8.24 (4 – 15 alleles per locus), the observed heterozygosity ranged from 0.333 to 0.917, and the expected heterozygosity from 0.353 to 0.890. The paternity exclusion probability and identity probability were highly discriminatory. Thus, these novel microsatellite markers can be useful for population assignment and paternity tests, helping the authorities to manage macaws from the illegal trafficking and control commercial breeders.","Helder Elias da Silva1 
			,Keywords: Captive breeding; illegal wildlife trade; parentage; Psittacidae; wildlife forensics","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000100068&lang=en"
